title,text,source_name,date,topics,sentiment,type,tickers,lastupdate,news_id,rank_score
Avalanche and Sports Illustrated Tickets to operate the first sports venue utilizing blockchain-based ticketing,"Avalanche (AVAX), a decentralized Layer-1 (L1) blockchain, and Sports Illustrated Tickets, a primary and secondary ticketing marketplace, have partnered up to make Sports Illustrated Stadium the first sports venue to utilize blockchain-based ticketing for all events, as highlighted in the most recent reports shared with Finbold on Thursday, December 12.",Finbold,2024-12-12 17:10:58,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610286,5.72
Ethereums Rival AVAX Hits ATH After 230M Token Sale,Ethereums Rival AVAX token hit an alltime high after the recent 230 million token sales and it seems that the price only keeps on rising thanks to the Polychain and Three Arrows token sale so lets read more in our latest altcoin news today Blockchain network Avalanche raised 230 million from a private token sale ,DCForecasts,2021-09-17 12:02:19,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34273",61033,5.39
"Avalanche Price Jumps 10% Today, Eyes for $65 Next?","As the price of Bitcoin stays above the $100k mark, the crypto market has displayed a strong bullish recovery over the last 24 hours. Moreover, the AVAX price has outperformed top crypto tokens with a double-digit rally during this period.",CoinPedia,2024-12-12 19:44:51,tanalysis,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610408,5.73
Avalanche AVAX ATH Explodes After Raising Fresh Funds,Avalanche AVAX broke its ATH yesterday after raising new funds from VC firms The Avalanche Foundation completed the private sale back in June 2021 but disclosed it yesterday,BTCManager,2021-09-17 12:31:26,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34268",61041,4.79
"Despite Being Flush, Avalanche Raises $250 Million From Galaxy And Others",Ethereum rival Avalanche has $3 billion in capital in its treasury but that isn't stopping the blockchain platform from fundraising amid recent crypto euphoria.,Forbes,2024-12-12 20:00:00,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610423,7.0
Uplink launches as first DePIN on Layer 1 blockchain Avalanche,"Uplink is a decentralized internet connectivity platform, allowing users to share their existing internet and incentivizing new internet deployment in under connected areas.",The Block,2024-12-12 20:05:05,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610431,6.24
Avalanche Foundation Completed $250 Million Private Funding,The Avalanche Foundation secured $250 million from investors like Galaxy Digital and Dragonfly to foster strategic partnerships.,Coincu,2024-12-12 21:10:55,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610485,5.63
"Avalanche raises $250 million locked token sale led by Galaxy Digital, Dragonfly and ParaFi Capital","The investment will support the Avalanche9000 upgrade, currently in testnet, designed to reduce blockchain deployment and transaction costs.",The Block,2024-12-12 21:16:02,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610490,6.69
"Avalanche secures $250M in funding round led by Galaxy Digital, Dragonfly, and ParaFi Capital","Avalanche's funding boost signals growing confidence in blockchain scalability and multi-chain solutions, potentially reshaping crypto dynamics. The post Avalanche secures $250M in funding round led by Galaxy Digital, Dragonfly, and ParaFi Capital appeared first on Crypto Briefing.",Crypto Briefing,2024-12-12 21:05:07,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610514,6.54
Avalanche Raises $250 Million in Token Sale Ahead of Major Network Upgrade,"More than 40 venture capital firms pitched in to help Avalanche Foundation raise $250 million ahead of its major ""9,000"" network upgrade.",Decrypt,2024-12-12 22:33:44,upgrade,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610559,8.88
Avalanche Raises $250M Amid Major Overhaul of Layer-1 Blockchain,The sale follows shortly after the Avalanche9000 upgrade went live in a testnet environment.,Coindesk,2024-12-12 22:35:46,,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610561,6.83
AVAX received 230 million in funding from institutional investors should you buy it now,Avalanche AVAXUSD is a blockchain that focuses on high speed as well as low transaction costs Developers can build and run decentralized applications for much cheaper when compared to other blockchains and this is why it gained a high level of popularity The AVAX token sale as a catalyst for growth The Avalanche Foundation completed  The post AVAX received 230 million in funding from institutional investors should you buy it now appeared first on Invezz,Invezz,2021-09-17 13:20:30,['institutions'],Neutral,Article,['AVAX'],"2024/02/07, 14:10:34255",61060,5.65
AVAX rises 10% after Avalanche Foundation raises $250M in preparation for blockchain upgrade,"The Avalanche Foundation announced raising $250 million through a private token sale to support its blockchain platform, according to a Dec. 12 statement. The funding round had around 40 participants, including leading firms such as Galaxy Digital, Dragonfly, and ParaFi Capital.",CryptoSlate,2024-12-13 00:11:34,upgrade,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610632,6.42
Avalanche raises $250m to fuel L1 upgrade,"Avalanche secured $250 million from a fundraising round led by Dragonfly, ParaFi Capital, and Galaxy Digital.",Crypto news,2024-12-13 00:19:52,upgrade,Positive,Article,['AVAX'],"2024/12/13, 00:30:35",610640,5.59
3 Reasons Why Avalanche Price Surged AVAX Price Up for More Gains,Since hitting a low of 3210 on Sept 7 the price of AVAX has risen 111 percent to a new alltime high on Sept 16 with a 200 percent increase in 24hour trading volume to 28 billion The recent completion of a 230 investment round by significant capital funds the continuous transfer of liquidity to ,CoinPedia,2021-09-17 12:58:43,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34263",61068,6.34
Cryptocurrency Avalanches Price Increased More Than 11 Within 24 hours,Over the past 24 hours Avalanches CRYPTO AVAX price rose 1136 to 665 This continues its positive trend over the past week where it has experienced a 380 gain moving from 4615 to its current price,Benzinga,2021-09-17 14:14:18,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34244",61076,6.59
AVAX and its breakout odds – Will whales continue to have their say?,"AVAX could see a significant surge soon, provided buying activity picks up.",AMBCrypto,2024-12-13 14:00:30,whales,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",610914,6.28
Avalanche (AVAX) Price: Recovers to $50 Despite Whale Exit,"AVAX has rebounded 13.28% to $50.08 after finding support at $41, as retail buying offsets recent whale selling pressure while network adoption continues to grow.",Blockonomi,2024-12-13 16:21:44,whales,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",610977,5.74
Avalanche Closes $250 Million Token Sale Ahead of Upcoming Avalanche9000 Upgrade,Avalanche announced the recent closure of a $250 million token sale that will support the upcoming launch of Avalanche9000. This major upgrade aims to turn Avalanche into a swarm of interconnected L1s.,Bitcoin,2024-12-13 16:30:07,upgrade,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",610984,6.61
Avalanche (AVAX) locks in $250M private sale round ahead of Avalanche9000 upgrade,"Avalanche (AVAX) raised another $250M in a private funding round, its biggest financing injection so far.",Cryptopolitan,2024-12-13 16:45:21,upgrade,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",610993,6.03
Crypto Price Analysis  Overview September 17th Ethereum Ripple Cardano Solana  Avalanche,Ethereum Ethereum is up by a small 12 over the past week of trading as the cryptocurrency currently sits at around 3450 The coin reached support at 3205 5 Fib last Friday and started to rebound higher from there,CryptoPotato,2021-09-17 15:43:10,['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'ETH', 'SOL', 'XRP']","2024/02/07, 14:10:34222",61105,3.98
Why is AVAX Price UP while the Market is DOWN?,"With the Avalanche9000 launch set to transform the Avalanche blockchain and expert AVAX price predictions signaling bullish momentum, what's next for AVAX?",CryptoTicker,2024-12-13 18:00:00,,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",611098,5.43
With New Ventures On Cards AVAX FTT ATOM Price Could Gain Massive Profits,After the recent general bearish market Bitcoin and some other altcoins are back on track A bullish start saw Bitcoin price is back to 48k and some altcoins broke above crucial resistance levels We have got up with three promising projects Avalanche AVAX Cosmos ATOM and FTX token These altcoins have shown a massive uptrend ,CoinPedia,2021-09-17 14:47:18,[],Positive,Article,"['ATOM', 'AVAX', 'FTT']","2024/02/07, 14:10:34233",61110,4.09
Avalanche AVAX Rallies 60 In Seven Days Raises 230M To Jumpstart DeFi Ecosystem,The native token of the Avalanche CRYPTO AVAX blockchain rallied to a new alltime high earlier today,Benzinga,2021-09-17 15:51:54,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34219",61113,6.14
Avalanche Raises $250M in Private Token Sale to Fund Ecosystem Growth,The $250 million secured by Avalanche Foundation will be used to advance its Avalanche9000 upgrade to revolutionize blockchain scalability and adoption.,Crypto Daily,2024-12-13 20:02:26,,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",611162,6.03
Avalanche Unveils Timeline for Major Upgrade to Go Live,"Avalanche (AVAX) has ignited excitement with a major announcement that could significantly impact users and the broader cryptocurrency sector. In a post on X, the Avalanche Foundation outlined a timeline regarding its much-anticipated upgrade.",UToday,2024-12-13 23:30:00,upgrade,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",611250,5.93
Avalanche Lands $250 Million as Crypto All-Stars Blows Past $15M – What's Driving the Boom?,"Avalanche has just raised a towering $250 million in a private crypto sale for the network's Ethereum-challenging blockchain. Lead investors Galaxy Digital, ParaFi Capital and Dragonfly were joined by more than 40 investment firms including Anthony Scaramucci's SkyBridge Capital and AI/crypto investment firm Morgan Creek Digital.",Cryptonews,2024-12-13 23:46:25,,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",611281,6.11
"Price analysis 12/13: BTC, ETH, XRP, SOL, BNB, DOGE, ADA, AVAX, LINK, SHIB","Bitcoin is facing selling above $100,000, but the repeated retest of a resistance level increases the likelihood of a breakout.",Cointelegraph,2024-12-14 01:49:23,tanalysis,Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'ETH', 'LINK', 'SHIB', 'SOL', 'XRP']","2024/12/14, 11:50:24",611336,4.39
AVAX Breakout Odds as Whale Activity Drives Market Surge,"Avalanche (AVAX) has faced substantial price fluctuations recently, but its recovery has generated hope for a potential breakout. After a sharp decline earlier in the week, AVAX has gained significant momentum, rising by 13.28% in a single day.",The Currency Analytics,2024-12-14 06:00:41,whales,Positive,Article,['AVAX'],"2024/12/14, 11:50:24",611434,5.0
"Avalanche Secures $250 Million for New Upgrade, Backed by Leading Crypto Firms","Avalanche (AVAX), a prominent competitor to Ethereum (ETH), has secured $250 million through a token sale with backing from Galaxy Digital, Dragonfly, and ParaFi Capital.",Coinspress,2024-12-14 19:09:38,upgrade,Positive,Article,['AVAX'],"2024/12/15, 11:50:21",611590,4.69
Crypto VC funding: Avalanche Labs secures $250m investment,"This week marked one of the largest single investments in blockchain infrastructure this year. The period also saw significant investments across infrastructure, AI, and financial services sectors, with cumulative funding exceeding $400 million.",Crypto news,2024-12-14 21:33:52,,Positive,Article,['AVAX'],"2024/12/15, 11:50:21",611637,5.25
﻿Avalanche Recovers And Rises Above $50 Again,The price of Avalanche (AVAX) has continued its uptrend and recovered above the 21-day SMA support.,Coin Idol,2024-12-15 15:39:00,tanalysis,Positive,Article,['AVAX'],"2024/12/16, 11:50:23",611833,4.8
"Avalanche: As bearish crossover emerges, what's next for AVAX?","Avalanche has consolidated over the past two weeks. With a bearish crossover, AVAX might decline before a breakout.",AMBCrypto,2024-12-15 21:00:18,,Negative,Article,['AVAX'],"2024/12/16, 11:50:23",611886,6.18
"Bitcoin ETFs hit $50b milestone, MicroStrategy expands holdings, Avalanche raises $250m | Weekly Recap","Bitcoin institutional adoption surges, MicroStrategy makes another massive BTC purchase, and Avalanche secures major funding in today's edition of the weekly recap. U.S. Bitcoin ETFs breach $50.",Crypto news,2024-12-15 23:25:54,pricemovement,Positive,Article,"['AVAX', 'BTC']","2024/12/16, 11:50:23",611915,2.36
Best Altcoins to Buy for December 2024: 5 Promising Picks for Explosive Gains,"Are you wondering where to invest in December 2024? With the crypto market constantly evolving, finding the best altcoins to buy for December 2024 is key to maximising your portfolio's potential. Whether you're a seasoned investor or a curious beginner, these five altcoins are making waves and could be your ticket to substantial returns.",Crypto Reporter,2024-12-16 13:11:41,,Positive,Article,"['ADA', 'AVAX', 'ETH', 'SOL']","2024/12/17, 02:30:28",612037,3.05
Crypto Watchlist: Top 5 Coins To Watch This Week,"The crypto ecosystem is on the cusp of yet another significant week, ushered in by several major developments taking place across different networks. This week's spotlight falls on Bitcoin, Fantom, Avalanche, Stacks, and LayerZero, each of which is facing a pivotal milestone.",NewsBTC,2024-12-16 17:00:27,,Positive,Article,"['AVAX', 'BTC', 'FTM', 'STX', 'ZRO']","2024/12/17, 02:30:28",612130,4.25
Avalanche AVAX bumps to near 70 after reveal of 230 million fundraise,Highspeed blockchain Avalanche jumped to highs of 6830 today after several influential crypto investors revealed the close of a private funding round involving 230 million worth of AVAX tokens in June CryptoSlate learned in a release The post Avalanche AVAX bumps to near 70 after reveal of 230 million fundraise appeared first on CryptoSlate,CryptoSlate,2021-09-17 22:01:13,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34147",61217,6.05
Ethereum Competitor Announces 2300000000 Token Sale After Surging 80 This Week,An Ethereum competitor has surged nearly 60 hitting its alltime high this week even while the majority of other crypto projects have moved sideways on the price charts The smart contract platform Avalanche AVAX is trading at 6502 at time of writing having achieved an alltime high of 6834 at one point on Thursday according  The post Ethereum Competitor Announces 2300000000 Token Sale After Surging 80 This Week appeared first on The Daily Hodl,The Daily Hodl,2021-09-17 22:05:53,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:34145",61230,6.18
